BHID,FROM,TO,_len,caco3,_acum,azmm,dipm,xm,ym,zm,azmb,dipb,xb,yb,zb,azme,dipe,xe,ye,ze,BHIDint
GL11DH1,36.0,39.0,3.0,91.56333333333333,274.69,135.0,-79.99999237060547,9762685.604545057,309498.39545477927,1340.9302904605865,135.0,-79.99999237060547,9762685.420363232,309498.5796366036,1339.453078866005,135.0,-80.00001525878906,9762685.788726628,309498.21127319336,1342.4075021743774,4
GL11DH1,39.0,42.0,3.0,89.84333333333332,269.53,135.0,-79.99999237060547,9762685.972908199,309498.02709160745,1343.8847138881683,135.0,-80.00001525878906,9762685.788726628,309498.21127319336,1342.4075021743774,135.0,-79.99999237060547,9762686.157090023,309497.8429097831,1345.36192548275,4
GL11DH1,42.0,45.0,3.0,89.74833333333333,269.245,135.0,-79.9999771118164,9762686.341271967,309497.6587278247,1346.8391370773315,135.0,-79.99999237060547,9762686.157090023,309497.8429097831,1345.36192548275,135.0,-79.99999237060547,9762686.52545391,309497.47454586625,1348.3163486719131,4
GL11DH1,45.0,48.0,3.0,91.23666666666666,273.71,135.0,-79.99999237060547,9762686.709635735,309497.2903640419,1349.7935602664948,135.0,-79.99999237060547,9762686.52545391,309497.47454586625,1348.3163486719131,135.0,-79.99999237060547,9762686.893817559,309497.1061822176,1351.2707718610764,4
GL11DH1,48.0,51.0,3.0,90.53000000000002,271.59000000000003,135.0,-79.99999237060547,9762687.077999383,309496.9220003933,1352.747983455658,135.0,-79.99999237060547,9762686.893817559,309497.1061822176,1351.2707718610764,135.0,-79.99999237060547,9762687.262181208,309496.73781856894,1354.2251950502396,4
GL11DH1,51.0,54.0,3.0,92.03666666666665,276.10999999999996,135.0,-79.99999237060547,9762687.446363032,309496.5536367446,1355.7024066448212,135.0,-79.99999237060547,9762687.262181208,309496.73781856894,1354.2251950502396,135.0,-79.99999237060547,9762687.630544856,309496.3694549203,1357.1796182394028,4
GL11DH1,54.0,57.0,3.0,51.10786666666669,153.32360000000006,135.0,-79.99999237060547,9762687.81472668,309496.18527309597,1358.6568298339844,135.0,-79.99999237060547,9762687.630544856,309496.3694549203,1357.1796182394028,135.0,-79.99999237060547,9762687.998908505,309496.00109127164,1360.134041428566,4
GL11DH1,57.0,60.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762688.18309033,309495.8169094473,1361.6112530231476,135.0,-79.99999237060547,9762687.998908505,309496.00109127164,1360.134041428566,135.0,-79.99999237060547,9762688.367272153,309495.632727623,1363.0884646177292,4
GL11DH2,0.0,3.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762646.184181571,309530.8158184141,1304.477211713791,135.0,-80.00001525878906,9762646.0,309531.0,1303.0,135.0,-79.99999237060547,9762646.368363395,309530.63163658977,1305.9544233083725,5
GL11DH2,3.0,6.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762646.55254522,309530.44745476544,1307.431634902954,135.0,-79.99999237060547,9762646.368363395,309530.63163658977,1305.9544233083725,135.0,-79.99999237060547,9762646.736727044,309530.2632729411,1308.9088464975357,5
GL11DH2,6.0,9.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762646.920908868,309530.0790911168,1310.3860580921173,135.0,-79.99999237060547,9762646.736727044,309530.2632729411,1308.9088464975357,135.0,-79.99999237060547,9762647.105090693,309529.89490929246,1311.863269686699,5
GL11DH2,9.0,12.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762647.289272517,309529.71072746813,1313.3404812812805,135.0,-79.99999237060547,9762647.105090693,309529.89490929246,1311.863269686699,135.0,-79.99999237060547,9762647.473454341,309529.5265456438,1314.8176928758621,5
GL11DH2,12.0,15.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762647.657636166,309529.3423638195,1316.2949044704437,135.0,-79.99999237060547,9762647.473454341,309529.5265456438,1314.8176928758621,135.0,-79.99999237060547,9762647.84181799,309529.15818199515,1317.7721160650253,5
GL11DH2,15.0,18.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762648.025999933,309528.9740000367,1319.249327659607,135.0,-79.99999237060547,9762647.84181799,309529.15818199515,1317.7721160650253,135.0,-79.99999237060547,9762648.210181877,309528.7898180783,1320.7265392541885,5
GL11DH2,18.0,21.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762648.394363701,309528.60563625395,1322.2037508487701,135.0,-79.99999237060547,9762648.210181877,309528.7898180783,1320.7265392541885,135.0,-80.00001525878906,9762648.578545272,309528.42145466805,1323.680962562561,5
GL11DH2,21.0,24.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762648.762726843,309528.23727308214,1325.158174276352,135.0,-80.00001525878906,9762648.578545272,309528.42145466805,1323.680962562561,135.0,-79.99999237060547,9762648.946908668,309528.0530912578,1326.6353858709335,5
GL11DH2,24.0,27.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762649.131090611,309527.8689092994,1328.1125974655151,135.0,-79.99999237060547,9762648.946908668,309528.0530912578,1326.6353858709335,135.0,-79.99999237060547,9762649.315272555,309527.68472734094,1329.5898090600967,5
GL11DH2,27.0,30.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762649.49945438,309527.5005455166,1331.0670206546783,135.0,-79.99999237060547,9762649.315272555,309527.68472734094,1329.5898090600967,135.0,-80.00001525878906,9762649.68363595,309527.3163639307,1332.5442323684692,5
GL11DH2,30.0,33.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762649.867817521,309527.1321823448,1334.0214440822601,135.0,-80.00001525878906,9762649.68363595,309527.3163639307,1332.5442323684692,135.0,-79.99999237060547,9762650.051999345,309526.94800052047,1335.4986556768417,5
GL11DH2,33.0,36.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762650.236181289,309526.76381856203,1336.9758672714233,135.0,-79.99999237060547,9762650.051999345,309526.94800052047,1335.4986556768417,135.0,-79.99999237060547,9762650.420363232,309526.5796366036,1338.453078866005,5
GL11DH2,36.0,39.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762650.604545057,309526.39545477927,1339.9302904605865,135.0,-79.99999237060547,9762650.420363232,309526.5796366036,1338.453078866005,135.0,-80.00001525878906,9762650.788726628,309526.21127319336,1341.4075021743774,5
GL11DH2,39.0,42.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762650.972908199,309526.02709160745,1342.8847138881683,135.0,-80.00001525878906,9762650.788726628,309526.21127319336,1341.4075021743774,135.0,-79.99999237060547,9762651.157090023,309525.8429097831,1344.36192548275,5
GL11DH2,42.0,45.0,3.0,41.851199999999935,125.5535999999998,135.0,-79.9999771118164,9762651.341271967,309525.6587278247,1345.8391370773315,135.0,-79.99999237060547,9762651.157090023,309525.8429097831,1344.36192548275,135.0,-79.99999237060547,9762651.52545391,309525.47454586625,1347.3163486719131,5
GL11DH2,45.0,48.0,3.0,90.13,270.39,135.0,-79.99999237060547,9762651.709635735,309525.2903640419,1348.7935602664948,135.0,-79.99999237060547,9762651.52545391,309525.47454586625,1347.3163486719131,135.0,-79.99999237060547,9762651.893817559,309525.1061822176,1350.2707718610764,5
GL11DH2,48.0,51.0,3.0,91.78233333333333,275.347,135.0,-79.99999237060547,9762652.077999383,309524.9220003933,1351.747983455658,135.0,-79.99999237060547,9762651.893817559,309525.1061822176,1350.2707718610764,135.0,-79.99999237060547,9762652.262181208,309524.73781856894,1353.2251950502396,5
GL11DH2,51.0,54.0,3.0,91.646,274.938,135.0,-79.99999237060547,9762652.446363032,309524.5536367446,1354.7024066448212,135.0,-79.99999237060547,9762652.262181208,309524.73781856894,1353.2251950502396,135.0,-79.99999237060547,9762652.630544856,309524.3694549203,1356.1796182394028,5
GL11DH2,54.0,57.0,3.0,92.38999999999999,277.16999999999996,135.0,-79.99999237060547,9762652.81472668,309524.18527309597,1357.6568298339844,135.0,-79.99999237060547,9762652.630544856,309524.3694549203,1356.1796182394028,135.0,-79.99999237060547,9762652.998908505,309524.00109127164,1359.134041428566,5
GL11DH2,57.0,60.0,3.0,91.49000000000001,274.47,135.0,-79.99999237060547,9762653.18309033,309523.8169094473,1360.6112530231476,135.0,-79.99999237060547,9762652.998908505,309524.00109127164,1359.134041428566,135.0,-80.00001525878906,9762653.3672719,309523.6327278614,1362.0884647369385,5
GL11DH2,60.0,63.0,3.0,91.37799999999999,274.13399999999996,135.0,-79.99999237060547,9762653.551453471,309523.4485462755,1363.5656764507294,135.0,-80.00001525878906,9762653.3672719,309523.6327278614,1362.0884647369385,135.0,-79.99999237060547,9762653.735635296,309523.26436445117,1365.042888045311,5
GL11DH2,63.0,66.0,3.0,89.87266666666665,269.61799999999994,135.0,-79.99999237060547,9762653.91981712,309523.08018262684,1366.5200996398926,135.0,-79.99999237060547,9762653.735635296,309523.26436445117,1365.042888045311,135.0,-79.99999237060547,9762654.103998944,309522.8960008025,1367.9973112344742,5
GL11DH2,66.0,69.0,3.0,87.39,262.17,135.0,-79.99999237060547,9762654.288180768,309522.7118189782,1369.4745228290558,135.0,-79.99999237060547,9762654.103998944,309522.8960008025,1367.9973112344742,135.0,-79.99999237060547,9762654.472362593,309522.52763715386,1370.9517344236374,5
GL11DH2,69.0,72.0,3.0,89.399,268.197,135.0,-79.99999237060547,9762654.656544417,309522.34345532954,1372.428946018219,135.0,-79.99999237060547,9762654.472362593,309522.52763715386,1370.9517344236374,135.0,-79.99999237060547,9762654.840726241,309522.1592735052,1373.9061576128006,5
GL11DH2,72.0,75.0,3.0,89.85666666666667,269.57,135.0,-79.99999237060547,9762655.024908066,309521.9750916809,1375.3833692073822,135.0,-79.99999237060547,9762654.840726241,309522.1592735052,1373.9061576128006,135.0,-79.99999237060547,9762655.20908989,309521.79090985656,1376.8605808019638,5
GL11DH2,75.0,78.0,3.0,86.58999999999999,259.77,135.0,-79.9999771118164,9762655.393271834,309521.6067278981,1378.3377923965454,135.0,-79.99999237060547,9762655.20908989,309521.79090985656,1376.8605808019638,135.0,-79.99999237060547,9762655.577453777,309521.4225459397,1379.815003991127,5
GL11DH2,78.0,81.0,3.0,91.04899999999999,273.147,135.0,-79.99999237060547,9762655.761635602,309521.23836411536,1381.2922155857086,135.0,-79.99999237060547,9762655.577453777,309521.4225459397,1379.815003991127,135.0,-79.99999237060547,9762655.945817426,309521.05418229103,1382.7694271802902,5
GL11DH3,0.0,3.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762702.184181571,309456.8158184141,1307.477211713791,135.0,-80.00001525878906,9762702.0,309457.0,1306.0,135.0,-79.99999237060547,9762702.368363395,309456.63163658977,1308.9544233083725,6
GL11DH3,3.0,6.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762702.55254522,309456.44745476544,1310.431634902954,135.0,-79.99999237060547,9762702.368363395,309456.63163658977,1308.9544233083725,135.0,-79.99999237060547,9762702.736727044,309456.2632729411,1311.9088464975357,6
GL11DH3,6.0,9.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762702.920908868,309456.0790911168,1313.3860580921173,135.0,-79.99999237060547,9762702.736727044,309456.2632729411,1311.9088464975357,135.0,-79.99999237060547,9762703.105090693,309455.89490929246,1314.863269686699,6
GL11DH3,9.0,12.0,3.0,62.06013333333336,186.18040000000008,135.0,-79.99999237060547,9762703.289272517,309455.71072746813,1316.3404812812805,135.0,-79.99999237060547,9762703.105090693,309455.89490929246,1314.863269686699,135.0,-79.99999237060547,9762703.473454341,309455.5265456438,1317.8176928758621,6
GL11DH3,12.0,15.0,3.0,94.34999999999998,283.04999999999995,135.0,-79.99999237060547,9762703.657636166,309455.3423638195,1319.2949044704437,135.0,-79.99999237060547,9762703.473454341,309455.5265456438,1317.8176928758621,135.0,-79.99999237060547,9762703.84181799,309455.15818199515,1320.7721160650253,6
GL11DH3,15.0,18.0,3.0,95.2308,285.6924,135.0,-79.9999771118164,9762704.025999933,309454.9740000367,1322.249327659607,135.0,-79.99999237060547,9762703.84181799,309455.15818199515,1320.7721160650253,135.0,-79.99999237060547,9762704.210181877,309454.7898180783,1323.7265392541885,6
GL11DH3,18.0,21.0,3.0,89.23559999999999,267.7068,135.0,-79.99999237060547,9762704.394363701,309454.60563625395,1325.2037508487701,135.0,-79.99999237060547,9762704.210181877,309454.7898180783,1323.7265392541885,135.0,-80.00001525878906,9762704.578545272,309454.42145466805,1326.680962562561,6
GL11DH3,21.0,24.0,3.0,87.99,263.96999999999997,135.0,-79.99999237060547,9762704.762726843,309454.23727308214,1328.158174276352,135.0,-80.00001525878906,9762704.578545272,309454.42145466805,1326.680962562561,135.0,-79.99999237060547,9762704.946908668,309454.0530912578,1329.6353858709335,6
GL11DH3,24.0,27.0,3.0,91.75,275.25,135.0,-79.9999771118164,9762705.131090611,309453.8689092994,1331.1125974655151,135.0,-79.99999237060547,9762704.946908668,309454.0530912578,1329.6353858709335,135.0,-79.99999237060547,9762705.315272555,309453.68472734094,1332.5898090600967,6
GL11DH3,27.0,30.0,3.0,91.27,273.81,135.0,-79.99999237060547,9762705.49945438,309453.5005455166,1334.0670206546783,135.0,-79.99999237060547,9762705.315272555,309453.68472734094,1332.5898090600967,135.0,-80.00001525878906,9762705.68363595,309453.3163639307,1335.5442323684692,6
GL11DH3,30.0,33.0,3.0,39.595600000000005,118.78680000000001,135.0,-79.99999237060547,9762705.867817521,309453.1321823448,1337.0214440822601,135.0,-80.00001525878906,9762705.68363595,309453.3163639307,1335.5442323684692,135.0,-79.99999237060547,9762706.051999345,309452.94800052047,1338.4986556768417,6
GL11DH3,33.0,36.0,3.0,48.64786666666668,145.94360000000003,135.0,-79.9999771118164,9762706.236181289,309452.76381856203,1339.9758672714233,135.0,-79.99999237060547,9762706.051999345,309452.94800052047,1338.4986556768417,135.0,-79.99999237060547,9762706.420363232,309452.5796366036,1341.453078866005,6
GL11DH3,36.0,39.0,3.0,41.52866666666662,124.58599999999987,135.0,-79.99999237060547,9762706.604545057,309452.39545477927,1342.9302904605865,135.0,-79.99999237060547,9762706.420363232,309452.5796366036,1341.453078866005,135.0,-80.00001525878906,9762706.788726628,309452.21127319336,1344.4075021743774,6
GL11DH3,39.0,42.0,3.0,0.0,0.0,135.0,-80.00001525878906,9762706.97290796,309452.0270918608,1345.8847138881683,135.0,-80.00001525878906,9762706.788726628,309452.21127319336,1344.4075021743774,135.0,-79.99999237060547,9762707.157089531,309451.84291027486,1347.3619256019592,6
GL11DH3,42.0,45.0,3.0,47.62160000000009,142.8648000000003,135.0,-79.99999237060547,9762707.341271356,309451.65872845054,1348.8391371965408,135.0,-79.99999237060547,9762707.157089531,309451.84291027486,1347.3619256019592,135.0,-79.99999237060547,9762707.52545318,309451.4745466262,1350.3163487911224,6
GL11DH3,45.0,48.0,3.0,92.50999999999999,277.53,135.0,-79.99999237060547,9762707.709635004,309451.2903648019,1351.793560385704,135.0,-79.99999237060547,9762707.52545318,309451.4745466262,1350.3163487911224,135.0,-79.99999237060547,9762707.893816829,309451.10618297756,1353.2707719802856,6
GL11DH3,48.0,51.0,3.0,91.46999999999998,274.40999999999997,135.0,-79.99999237060547,9762708.077998653,309450.92200115323,1354.7479835748672,135.0,-79.99999237060547,9762707.893816829,309451.10618297756,1353.2707719802856,135.0,-79.99999237060547,9762708.262180477,309450.7378193289,1356.2251951694489,6
GL11DH3,51.0,54.0,2.6300000000000026,91.99,241.93370000000021,135.0,-79.99999237060547,9762708.446362302,309450.5536375046,1357.7024067640305,135.0,-79.99999237060547,9762708.262180477,309450.7378193289,1356.2251951694489,135.0,-80.0,9762708.630544126,309450.36945568025,1359.179618358612,6
GL11DH4,0.0,3.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762620.184181571,309572.8158184141,1302.477211713791,135.0,-80.00001525878906,9762620.0,309573.0,1301.0,135.0,-79.99999237060547,9762620.368363395,309572.63163658977,1303.9544233083725,7
GL11DH4,3.0,6.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762620.55254522,309572.44745476544,1305.431634902954,135.0,-79.99999237060547,9762620.368363395,309572.63163658977,1303.9544233083725,135.0,-79.99999237060547,9762620.736727044,309572.2632729411,1306.9088464975357,7
GL11DH4,6.0,9.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762620.920908868,309572.0790911168,1308.3860580921173,135.0,-79.99999237060547,9762620.736727044,309572.2632729411,1306.9088464975357,135.0,-79.99999237060547,9762621.105090693,309571.89490929246,1309.863269686699,7
GL11DH4,9.0,12.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762621.289272517,309571.71072746813,1311.3404812812805,135.0,-79.99999237060547,9762621.105090693,309571.89490929246,1309.863269686699,135.0,-79.99999237060547,9762621.473454341,309571.5265456438,1312.8176928758621,7
GL11DH4,12.0,15.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762621.657636166,309571.3423638195,1314.2949044704437,135.0,-79.99999237060547,9762621.473454341,309571.5265456438,1312.8176928758621,135.0,-79.99999237060547,9762621.84181799,309571.15818199515,1315.7721160650253,7
GL11DH4,15.0,18.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762622.025999933,309570.9740000367,1317.249327659607,135.0,-79.99999237060547,9762621.84181799,309571.15818199515,1315.7721160650253,135.0,-79.99999237060547,9762622.210181877,309570.7898180783,1318.7265392541885,7
GL11DH4,18.0,21.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762622.394363701,309570.60563625395,1320.2037508487701,135.0,-79.99999237060547,9762622.210181877,309570.7898180783,1318.7265392541885,135.0,-80.00001525878906,9762622.578545272,309570.42145466805,1321.680962562561,7
GL11DH4,21.0,24.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762622.762726843,309570.23727308214,1323.158174276352,135.0,-80.00001525878906,9762622.578545272,309570.42145466805,1321.680962562561,135.0,-79.99999237060547,9762622.946908668,309570.0530912578,1324.6353858709335,7
GL11DH4,24.0,27.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762623.131090611,309569.8689092994,1326.1125974655151,135.0,-79.99999237060547,9762622.946908668,309570.0530912578,1324.6353858709335,135.0,-79.99999237060547,9762623.315272555,309569.68472734094,1327.5898090600967,7
GL11DH4,27.0,30.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762623.49945438,309569.5005455166,1329.0670206546783,135.0,-79.99999237060547,9762623.315272555,309569.68472734094,1327.5898090600967,135.0,-80.00001525878906,9762623.68363595,309569.3163639307,1330.5442323684692,7
GL11DH4,30.0,33.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762623.867817521,309569.1321823448,1332.0214440822601,135.0,-80.00001525878906,9762623.68363595,309569.3163639307,1330.5442323684692,135.0,-79.99999237060547,9762624.051999345,309568.94800052047,1333.4986556768417,7
GL11DH4,33.0,36.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762624.236181289,309568.76381856203,1334.9758672714233,135.0,-79.99999237060547,9762624.051999345,309568.94800052047,1333.4986556768417,135.0,-79.99999237060547,9762624.420363232,309568.5796366036,1336.453078866005,7
GL11DH4,36.0,39.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762624.604545057,309568.39545477927,1337.9302904605865,135.0,-79.99999237060547,9762624.420363232,309568.5796366036,1336.453078866005,135.0,-80.00001525878906,9762624.788726628,309568.21127319336,1339.4075021743774,7
GL11DH4,39.0,42.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762624.972908199,309568.02709160745,1340.8847138881683,135.0,-80.00001525878906,9762624.788726628,309568.21127319336,1339.4075021743774,135.0,-79.99999237060547,9762625.157090023,309567.8429097831,1342.36192548275,7
GL11DH4,42.0,45.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762625.341271967,309567.6587278247,1343.8391370773315,135.0,-79.99999237060547,9762625.157090023,309567.8429097831,1342.36192548275,135.0,-79.99999237060547,9762625.52545391,309567.47454586625,1345.3163486719131,7
GL11DH4,45.0,48.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762625.709635735,309567.2903640419,1346.7935602664948,135.0,-79.99999237060547,9762625.52545391,309567.47454586625,1345.3163486719131,135.0,-79.99999237060547,9762625.893817559,309567.1061822176,1348.2707718610764,7
GL11DH4,48.0,51.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762626.077999383,309566.9220003933,1349.747983455658,135.0,-79.99999237060547,9762625.893817559,309567.1061822176,1348.2707718610764,135.0,-79.99999237060547,9762626.262181208,309566.73781856894,1351.2251950502396,7
GL11DH4,51.0,54.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762626.446363032,309566.5536367446,1352.7024066448212,135.0,-79.99999237060547,9762626.262181208,309566.73781856894,1351.2251950502396,135.0,-79.99999237060547,9762626.630544856,309566.3694549203,1354.1796182394028,7
GL11DH4,54.0,57.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762626.81472668,309566.18527309597,1355.6568298339844,135.0,-79.99999237060547,9762626.630544856,309566.3694549203,1354.1796182394028,135.0,-79.99999237060547,9762626.998908505,309566.00109127164,1357.134041428566,7
GL11DH4,57.0,60.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762627.18309033,309565.8169094473,1358.6112530231476,135.0,-79.99999237060547,9762626.998908505,309566.00109127164,1357.134041428566,135.0,-80.00001525878906,9762627.3672719,309565.6327278614,1360.0884647369385,7
GL11DH4,60.0,63.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762627.551453471,309565.4485462755,1361.5656764507294,135.0,-80.00001525878906,9762627.3672719,309565.6327278614,1360.0884647369385,135.0,-79.99999237060547,9762627.735635296,309565.26436445117,1363.042888045311,7
GL11DH4,63.0,66.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762627.91981712,309565.08018262684,1364.5200996398926,135.0,-79.99999237060547,9762627.735635296,309565.26436445117,1363.042888045311,135.0,-79.99999237060547,9762628.103998944,309564.8960008025,1365.9973112344742,7
GL11DH4,66.0,69.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762628.288180768,309564.7118189782,1367.4745228290558,135.0,-79.99999237060547,9762628.103998944,309564.8960008025,1365.9973112344742,135.0,-79.99999237060547,9762628.472362593,309564.52763715386,1368.9517344236374,7
GL11DH4,69.0,72.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762628.656544417,309564.34345532954,1370.428946018219,135.0,-79.99999237060547,9762628.472362593,309564.52763715386,1368.9517344236374,135.0,-79.99999237060547,9762628.840726241,309564.1592735052,1371.9061576128006,7
GL11DH4,72.0,75.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762629.024908066,309563.9750916809,1373.3833692073822,135.0,-79.99999237060547,9762628.840726241,309564.1592735052,1371.9061576128006,135.0,-79.99999237060547,9762629.20908989,309563.79090985656,1374.8605808019638,7
GL11DH4,75.0,78.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762629.393271834,309563.6067278981,1376.3377923965454,135.0,-79.99999237060547,9762629.20908989,309563.79090985656,1374.8605808019638,135.0,-79.99999237060547,9762629.577453777,309563.4225459397,1377.815003991127,7
GL11DH4,78.0,81.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762629.761635602,309563.23836411536,1379.2922155857086,135.0,-79.99999237060547,9762629.577453777,309563.4225459397,1377.815003991127,135.0,-80.00001525878906,9762629.945817173,309563.05418252945,1380.7694272994995,7
GL11DH4,81.0,84.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762630.129998744,309562.87000094354,1382.2466390132904,135.0,-80.00001525878906,9762629.945817173,309563.05418252945,1380.7694272994995,135.0,-79.99999237060547,9762630.314180568,309562.6858191192,1383.723850607872,7
GL11DH4,84.0,87.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762630.498362511,309562.5016371608,1385.2010622024536,135.0,-79.99999237060547,9762630.314180568,309562.6858191192,1383.723850607872,135.0,-79.99999237060547,9762630.682544455,309562.31745520234,1386.6782737970352,7
GL11DH4,87.0,90.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762630.86672628,309562.133273378,1388.1554853916168,135.0,-79.99999237060547,9762630.682544455,309562.31745520234,1386.6782737970352,135.0,-80.00001525878906,9762631.05090785,309561.9490917921,1389.6326971054077,7
GL11DH4,90.0,93.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762631.235089421,309561.7649102062,1391.1099088191986,135.0,-80.00001525878906,9762631.05090785,309561.9490917921,1389.6326971054077,135.0,-79.99999237060547,9762631.419271246,309561.5807283819,1392.5871204137802,7
GL11DH4,93.0,96.0,3.0,1.456166666666584,4.368499999999752,135.0,-79.9999771118164,9762631.60345319,309561.39654642344,1394.0643320083618,135.0,-79.99999237060547,9762631.419271246,309561.5807283819,1392.5871204137802,135.0,-79.99999237060547,9762631.787635133,309561.212364465,1395.5415436029434,7
GL11DH4,96.0,99.0,3.0,87.37,262.11,135.0,-79.99999237060547,9762631.971816957,309561.0281826407,1397.018755197525,135.0,-79.99999237060547,9762631.787635133,309561.212364465,1395.5415436029434,135.0,-80.00001525878906,9762632.155998528,309560.84400105476,1398.495966911316,7
GL11DH4,99.0,102.0,3.0,86.69850000000001,260.0955,135.0,-79.99999237060547,9762632.340180099,309560.65981946886,1399.9731786251068,135.0,-80.00001525878906,9762632.155998528,309560.84400105476,1398.495966911316,135.0,-79.99999237060547,9762632.524361923,309560.47563764453,1401.4503902196884,7
GL11DH4,102.0,105.0,3.0,86.52333333333333,259.57,135.0,-79.9999771118164,9762632.708543867,309560.2914556861,1402.92760181427,135.0,-79.99999237060547,9762632.524361923,309560.47563764453,1401.4503902196884,135.0,-79.99999237060547,9762632.89272581,309560.10727372766,1404.4048134088516,7
GL11DH4,105.0,108.0,3.0,87.1932,261.5796,135.0,-79.99999237060547,9762633.076907635,309559.9230919033,1405.8820250034332,135.0,-79.99999237060547,9762632.89272581,309560.10727372766,1404.4048134088516,135.0,-79.99999237060547,9762633.261089459,309559.738910079,1407.3592365980148,7
GL11DH4,108.0,111.0,3.0,88.34613333333334,265.0384,135.0,-79.99999237060547,9762633.445271283,309559.5547282547,1408.8364481925964,135.0,-79.99999237060547,9762633.261089459,309559.738910079,1407.3592365980148,135.0,-79.99999237060547,9762633.629453108,309559.37054643035,1410.313659787178,7
GL11DH4,111.0,114.0,3.0,89.84586666666667,269.5376,135.0,-79.99999237060547,9762633.813634932,309559.186364606,1411.7908713817596,135.0,-79.99999237060547,9762633.629453108,309559.37054643035,1410.313659787178,135.0,-79.99999237060547,9762633.997816756,309559.0021827817,1413.2680829763412,7
GL11DH4,114.0,117.0,3.0,91.2056,273.6168,135.0,-79.99999237060547,9762634.18199858,309558.81800095737,1414.7452945709229,135.0,-79.99999237060547,9762633.997816756,309559.0021827817,1413.2680829763412,135.0,-79.99999237060547,9762634.366180405,309558.63381913304,1416.2225061655045,7
GL11DH4,117.0,120.0,3.0,91.6816,275.0448,135.0,-79.99999237060547,9762634.55036223,309558.4496373087,1417.699717760086,135.0,-79.99999237060547,9762634.366180405,309558.63381913304,1416.2225061655045,135.0,-80.00001525878906,9762634.7345438,309558.2654557228,1419.176929473877,7
GL11DH4,120.0,123.0,3.0,91.05173333333335,273.15520000000004,135.0,-79.99999237060547,9762634.918725371,309558.0812741369,1420.6541411876678,135.0,-80.00001525878906,9762634.7345438,309558.2654557228,1419.176929473877,135.0,-79.99999237060547,9762635.102907196,309557.8970923126,1422.1313527822495,7
GL11DH4,123.0,126.0,3.0,91.1952,273.5856,135.0,-79.99999237060547,9762635.28708902,309557.71291048825,1423.608564376831,135.0,-79.99999237060547,9762635.102907196,309557.8970923126,1422.1313527822495,135.0,-79.99999237060547,9762635.471270844,309557.5287286639,1425.0857759714127,7
GL11DH4,126.0,129.0,3.0,90.88013333333333,272.6404,135.0,-79.99999237060547,9762635.655452669,309557.3445468396,1426.5629875659943,135.0,-79.99999237060547,9762635.471270844,309557.5287286639,1425.0857759714127,135.0,-79.99999237060547,9762635.839634493,309557.16036501527,1428.0401991605759,7
