IJK,IX,IY,IZ,XC,YC,ZC,__in,caco3_OK,caco3_ID2,caco3_NN,caco3_Lagrange,caco3_KVar
6012,20,14,4,309565.0,9762565.0,1205.0,0.5,86.05562,86.77372,86.52333,-138.41513,294.23477
6013,21,14,4,309575.0,9762565.0,1205.0,0.125,86.05561,86.838425,86.52333,-138.41447,294.23343
6028,8,15,4,309445.0,9762575.0,1205.0,0.25,84.973885,88.905594,93.74,-99.95784,255.66475
6029,9,15,4,309455.0,9762575.0,1205.0,0.5,88.171555,91.6091,93.855934,-102.81718,257.68823
6030,10,15,4,309465.0,9762575.0,1205.0,0.625,86.113495,92.757675,93.855934,-96.34225,247.98979
6031,11,15,4,309475.0,9762575.0,1205.0,0.75,81.35362,92.69724,93.87867,-88.6676,241.34161
6032,12,15,4,309485.0,9762575.0,1205.0,0.75,88.371346,92.51103,93.87867,-103.161156,258.39658
6033,13,15,4,309495.0,9762575.0,1205.0,0.875,88.29343,91.629234,93.87867,-103.466995,259.23157
6034,14,15,4,309505.0,9762575.0,1205.0,1.0,88.29081,90.874245,93.87867,-103.518166,259.334
6035,15,15,4,309515.0,9762575.0,1205.0,1.0,88.07499,89.76711,93.87867,-103.5281,259.34784
6036,16,15,4,309525.0,9762575.0,1205.0,1.0,88.07498,89.257515,93.87867,-103.528366,259.34842
6037,17,15,4,309535.0,9762575.0,1205.0,0.875,82.858154,85.24218,87.37,-96.21512,252.03516
6038,18,15,4,309545.0,9762575.0,1205.0,0.75,83.500755,85.875565,87.37,-103.73594,259.5559
6039,19,15,4,309555.0,9762575.0,1205.0,0.625,83.06948,86.02431,87.37,-109.876526,265.69583
6040,20,15,4,309565.0,9762575.0,1205.0,0.5,86.05565,86.91138,87.37,-138.41055,294.22562
6041,21,15,4,309575.0,9762575.0,1205.0,0.375,86.05571,86.92653,86.52333,-138.39925,294.20297
6042,22,15,4,309585.0,9762575.0,1205.0,0.125,86.05576,86.92569,86.52333,-138.3901,294.18466
6056,8,16,4,309445.0,9762585.0,1205.0,0.125,88.10844,87.84394,81.37,-103.67463,259.42734
6057,9,16,4,309455.0,9762585.0,1205.0,0.25,83.42356,89.61171,93.74,-96.15645,251.87276
6058,10,16,4,309465.0,9762585.0,1205.0,0.25,85.90883,91.1123,93.74,-99.565575,255.07674
6059,11,16,4,309475.0,9762585.0,1205.0,0.375,85.90571,91.45379,93.87867,-99.605606,255.1574
6060,12,16,4,309485.0,9762585.0,1205.0,0.5,84.16108,90.96367,93.87867,-93.01642,248.76132
6061,13,16,4,309495.0,9762585.0,1205.0,0.625,88.29115,90.96257,93.87867,-103.511375,259.32043
6062,14,16,4,309505.0,9762585.0,1205.0,0.875,88.29065,90.379875,93.87867,-103.52119,259.34006
6063,15,16,4,309515.0,9762585.0,1205.0,1.0,88.29059,89.812744,93.87867,-103.52225,259.3422
6064,16,16,4,309525.0,9762585.0,1205.0,1.0,85.40343,88.09686,91.049,-96.0312,251.85124
6065,17,16,4,309535.0,9762585.0,1205.0,0.875,83.89471,85.90787,91.049,-99.86641,255.6864
6066,18,16,4,309545.0,9762585.0,1205.0,0.625,83.89472,86.20124,87.37,-99.86604,255.68567
6067,19,16,4,309555.0,9762585.0,1205.0,0.5,83.89484,86.40808,87.37,-99.862175,255.67792
6068,20,16,4,309565.0,9762585.0,1205.0,0.5,83.50194,86.53526,87.37,-103.700134,259.48425
6069,21,16,4,309575.0,9762585.0,1205.0,0.5,80.7628,86.5251,87.37,-117.22325,272.85254
6070,22,16,4,309585.0,9762585.0,1205.0,0.25,86.05808,86.93869,86.52333,-138.00209,293.40616
6087,11,17,4,309475.0,9762595.0,1205.0,0.125,85.88593,89.880806,93.74,-99.85438,255.65681
6088,12,17,4,309485.0,9762595.0,1205.0,0.25,85.88512,89.78497,93.87867,-99.86481,255.67764
6089,13,17,4,309495.0,9762595.0,1205.0,0.25,88.54422,90.3589,93.87867,-99.87059,255.68906
6090,14,17,4,309505.0,9762595.0,1205.0,0.5,88.54414,89.95062,93.87867,-99.871925,255.69176
6091,15,17,4,309515.0,9762595.0,1205.0,0.75,85.60358,88.36521,91.049,-96.025955,251.84592
6092,16,17,4,309525.0,9762595.0,1205.0,0.875,86.505585,88.15972,91.049,-99.866295,255.68619
6093,17,17,4,309535.0,9762595.0,1205.0,1.0,83.89472,86.2505,91.049,-99.86608,255.68573
6094,18,17,4,309545.0,9762595.0,1205.0,0.875,83.89476,86.48856,87.37,-99.86494,255.68346
6095,19,17,4,309555.0,9762595.0,1205.0,0.75,83.895256,86.62384,87.37,-99.848946,255.65146
6096,20,17,4,309565.0,9762595.0,1205.0,0.625,83.901184,86.714325,87.37,-99.65506,255.26224
6097,21,17,4,309575.0,9762595.0,1205.0,0.5,83.947174,86.7869,87.37,-98.149574,252.15813
6098,22,17,4,309585.0,9762595.0,1205.0,0.375,80.7387,86.75499,87.37,-119.467926,269.1611
6099,23,17,4,309595.0,9762595.0,1205.0,0.125,88.17647,86.97598,86.52333,-203.06836,354.8355
6118,14,18,4,309505.0,9762605.0,1205.0,0.125,85.927475,88.174065,91.049,-92.8772,248.69714
6119,15,18,4,309515.0,9762605.0,1205.0,0.25,86.777084,88.26352,91.049,-99.866035,255.68564
6120,16,18,4,309525.0,9762605.0,1205.0,0.5,86.505646,87.92969,91.049,-99.86485,255.68329
6121,17,18,4,309535.0,9762605.0,1205.0,0.875,86.505714,87.827484,91.049,-99.862946,255.67946
6122,18,18,4,309545.0,9762605.0,1205.0,1.0,83.895004,86.80954,91.049,-99.86088,255.67534
6123,19,18,4,309555.0,9762605.0,1205.0,1.0,83.89587,86.8306,87.37,-99.83064,255.6148
6124,20,18,4,309565.0,9762605.0,1205.0,0.875,83.91155,86.82459,87.37,-99.32325,254.5902
6125,21,18,4,309575.0,9762605.0,1205.0,0.75,84.13134,86.87878,87.37,-92.29267,238.54156
6126,22,18,4,309585.0,9762605.0,1205.0,0.625,85.13744,87.0618,87.37,-88.4024,153.94823
6127,23,18,4,309595.0,9762605.0,1205.0,0.25,80.94262,86.84167,87.37,-149.09444,288.72406
6148,16,19,4,309525.0,9762615.0,1205.0,0.125,86.77751,87.914894,91.049,-99.85466,255.66289
6149,17,19,4,309535.0,9762615.0,1205.0,0.5,86.50681,87.896324,91.049,-99.836685,255.62689
6150,18,19,4,309545.0,9762615.0,1205.0,0.75,83.45544,87.24977,91.049,-97.879456,253.66702
6151,19,19,4,309555.0,9762615.0,1205.0,0.875,83.896484,87.07233,87.37,-99.82517,255.60391
6152,20,19,4,309565.0,9762615.0,1205.0,1.0,83.90752,86.91616,87.37,-99.45855,254.86499
6153,21,19,4,309575.0,9762615.0,1205.0,1.0,85.88209,86.977325,87.37,-98.86382,249.01868
6154,22,19,4,309585.0,9762615.0,1205.0,0.75,86.02901,86.96379,87.37,-86.176254,213.77945
6155,23,19,4,309595.0,9762615.0,1205.0,0.25,85.88435,86.914154,87.37,-98.285225,247.74525
6177,17,20,4,309535.0,9762625.0,1205.0,0.125,86.783356,88.084,91.049,-99.70899,255.37007
6178,18,20,4,309545.0,9762625.0,1205.0,0.25,83.465614,87.638695,91.049,-97.74573,253.39784
6179,19,20,4,309555.0,9762625.0,1205.0,0.5,83.45789,87.383095,91.049,-97.84205,253.59206
6180,20,20,4,309565.0,9762625.0,1205.0,0.875,85.82699,87.31217,87.37,-103.615944,259.3218
6181,21,20,4,309575.0,9762625.0,1205.0,1.0,85.832596,87.07468,87.37,-103.096375,258.2699
6182,22,20,4,309585.0,9762625.0,1205.0,0.875,85.84047,86.980965,87.37,-102.38468,256.8006
6183,23,20,4,309595.0,9762625.0,1205.0,0.375,85.83274,86.95553,87.37,-103.04882,258.1735
6207,19,21,4,309555.0,9762635.0,1205.0,0.25,85.83106,87.81481,91.049,-103.604355,259.2982
6208,20,21,4,309565.0,9762635.0,1205.0,0.75,85.826294,87.46221,91.049,-103.6981,259.48645
6209,21,21,4,309575.0,9762635.0,1205.0,1.0,85.82597,87.2068,87.37,-103.67744,259.44507
6210,22,21,4,309585.0,9762635.0,1205.0,1.0,85.82627,87.07885,87.37,-103.645134,259.3803
6211,23,21,4,309595.0,9762635.0,1205.0,0.5,85.82591,87.03088,87.37,-103.67654,259.4433
6235,19,22,4,309555.0,9762645.0,1205.0,0.125,85.828964,87.69386,91.049,-103.645874,259.38168
6236,20,22,4,309565.0,9762645.0,1205.0,0.5,85.82592,87.45659,91.049,-103.71489,259.52005
6237,21,22,4,309575.0,9762645.0,1205.0,0.875,85.82543,87.27018,87.37,-103.72484,259.53995
6238,22,22,4,309585.0,9762645.0,1205.0,0.875,85.82539,87.16501,87.37,-103.72455,259.5394
6239,23,22,4,309595.0,9762645.0,1205.0,0.375,85.82538,87.11953,87.37,-103.72616,259.5426
6264,20,23,4,309565.0,9762655.0,1205.0,0.25,85.825516,87.31311,91.049,-103.72501,259.54028
6265,21,23,4,309575.0,9762655.0,1205.0,0.75,85.825356,87.263214,91.049,-103.728935,259.54816
6266,22,23,4,309585.0,9762655.0,1205.0,0.625,85.82533,87.23505,87.37,-103.7294,259.54907
6267,23,23,4,309595.0,9762655.0,1205.0,0.125,85.82534,87.22641,87.37,-103.72953,259.54935
6292,20,24,4,309565.0,9762665.0,1205.0,0.25,85.82536,87.17189,91.049,-103.72886,259.548
6293,21,24,4,309575.0,9762665.0,1205.0,0.75,85.82533,87.2829,91.049,-103.7296,259.5495
6294,22,24,4,309585.0,9762665.0,1205.0,0.5,85.82533,87.35285,91.049,-103.72972,259.54974
6320,20,25,4,309565.0,9762675.0,1205.0,0.125,85.82533,87.21508,91.049,-103.72962,259.54953
6321,21,25,4,309575.0,9762675.0,1205.0,0.5,85.825325,87.465546,91.049,-103.72971,259.5497
6322,22,25,4,309585.0,9762675.0,1205.0,0.375,85.82533,87.61172,94.11,-103.729744,259.54977
6349,21,26,4,309575.0,9762685.0,1205.0,0.25,85.82534,87.92288,94.11,-103.729485,259.54926
6350,22,26,4,309585.0,9762685.0,1205.0,0.25,85.82535,88.08473,94.11,-103.72959,259.54944
6377,21,27,4,309575.0,9762695.0,1205.0,0.125,87.2157,89.24419,94.11,-96.435936,252.25267
6378,22,27,4,309585.0,9762695.0,1205.0,0.125,86.530304,88.894165,94.11,-96.20784,252.02599
6575,23,34,4,309595.0,9762765.0,1205.0,0.125,88.106514,87.57849,94.11,-103.74167,259.5613
6576,24,34,4,309605.0,9762765.0,1205.0,0.125,88.10651,86.76138,94.11,-103.74199,259.56192
6603,23,35,4,309595.0,9762775.0,1205.0,0.25,88.106476,85.83499,88.74073,-103.7418,259.56155
6604,24,35,4,309605.0,9762775.0,1205.0,0.25,88.106445,84.94952,88.74073,-103.741684,259.56134
6631,23,36,4,309595.0,9762785.0,1205.0,0.25,88.10601,83.811035,88.74073,-103.738335,259.55463
6632,24,36,4,309605.0,9762785.0,1205.0,0.25,88.105576,82.82344,88.74073,-103.73539,259.54874
6659,23,37,4,309595.0,9762795.0,1205.0,0.25,88.09996,81.69854,88.74073,-103.69082,259.45953
6660,24,37,4,309605.0,9762795.0,1205.0,0.375,88.09137,80.536476,88.74073,-103.631294,259.34015
6661,25,37,4,309615.0,9762795.0,1205.0,0.125,88.093765,80.21444,52.71,-103.654076,259.38583
6687,23,38,4,309595.0,9762805.0,1205.0,0.25,88.037506,79.80632,88.74073,-103.17893,258.42633
6688,24,38,4,309605.0,9762805.0,1205.0,0.5,87.870705,78.30369,88.74073,-102.00379,255.99165
6689,25,38,4,309615.0,9762805.0,1205.0,0.25,87.925156,78.113655,52.71,-102.512314,257.05484
6715,23,39,4,309595.0,9762815.0,1205.0,0.25,87.88465,78.727234,88.74073,-96.68194,248.97836
6716,24,39,4,309605.0,9762815.0,1205.0,0.5,85.421974,76.41051,88.74073,-79.398445,200.42416
6717,25,39,4,309615.0,9762815.0,1205.0,0.25,86.529106,76.13492,52.71,-88.98509,229.79636
6743,23,40,4,309595.0,9762825.0,1205.0,0.25,87.81728,79.07595,89.4019,-95.73927,246.87665
6744,24,40,4,309605.0,9762825.0,1205.0,0.5,84.30388,77.61058,88.74073,-67.39146,157.3093
6745,25,40,4,309615.0,9762825.0,1205.0,0.25,85.665955,76.403366,52.71,-89.53407,221.56711
6771,23,41,4,309595.0,9762835.0,1205.0,0.25,87.8889,87.866806,89.4019,-92.18028,247.05798
6772,24,41,4,309605.0,9762835.0,1205.0,0.375,87.8726,78.92302,89.4019,-96.42802,248.41718
6773,25,41,4,309615.0,9762835.0,1205.0,0.125,86.150696,78.24755,89.4019,-128.60393,281.25833
6799,23,42,4,309595.0,9762845.0,1205.0,0.125,88.900345,88.454185,89.4019,-96.15339,251.87195
6800,24,42,4,309605.0,9762845.0,1205.0,0.125,86.512054,87.78115,89.4019,-149.31459,304.7949
7037,9,1,5,309455.0,9762435.0,1215.0,0.125,87.805725,89.26133,90.8851,-138.7047,294.4433
7038,10,1,5,309465.0,9762435.0,1215.0,0.375,87.82607,90.20801,92.22086,-137.846,292.71313
7039,11,1,5,309475.0,9762435.0,1215.0,0.5,85.105835,89.32413,92.22086,-131.12914,278.46573
7040,12,1,5,309485.0,9762435.0,1215.0,0.375,85.29103,89.530075,87.28357,-125.378815,265.21738
7041,13,1,5,309495.0,9762435.0,1215.0,0.125,84.35774,89.30263,87.28357,-203.47069,354.79013
7063,7,2,5,309435.0,9762445.0,1215.0,0.125,87.72273,87.3745,88.5,-138.05228,293.5079
7064,8,2,5,309445.0,9762445.0,1215.0,0.375,89.32504,87.95476,88.5,-99.863556,255.47874
7065,9,2,5,309455.0,9762445.0,1215.0,0.625,89.330124,88.842,90.8851,-99.924614,255.60185
7066,10,2,5,309465.0,9762445.0,1215.0,0.875,89.41321,90.24721,92.22086,-98.85348,253.20395
7067,11,2,5,309475.0,9762445.0,1215.0,1.0,89.597435,91.02722,92.22086,-80.32374,207.29416
7068,12,2,5,309485.0,9762445.0,1215.0,0.875,88.37001,90.40528,90.32083,-59.031197,123.634476
7069,13,2,5,309495.0,9762445.0,1215.0,0.375,86.50183,89.49254,90.32083,-104.958305,254.58624
7088,4,3,5,309405.0,9762455.0,1215.0,0.125,86.88925,86.51103,83.8602,-138.7727,294.57935
7089,5,3,5,309415.0,9762455.0,1215.0,0.25,87.92917,86.68101,83.8602,-117.54868,273.23734
7090,6,3,5,309425.0,9762455.0,1215.0,0.25,88.53079,86.79523,83.8602,-99.0736,253.86603
7091,7,3,5,309435.0,9762455.0,1215.0,0.375,88.4745,86.75816,83.8602,-96.574745,248.47815
7092,8,3,5,309445.0,9762455.0,1215.0,0.625,89.264824,87.306435,88.5,-97.81118,251.20616
7093,9,3,5,309455.0,9762455.0,1215.0,0.875,89.3208,88.23574,88.5,-99.647,255.04295
7094,10,3,5,309465.0,9762455.0,1215.0,1.0,89.4003,89.774284,92.22086,-99.54951,254.64378
7095,11,3,5,309475.0,9762455.0,1215.0,1.0,89.47857,90.71164,92.22086,-94.97054,244.60777
7096,12,3,5,309485.0,9762455.0,1215.0,1.0,89.41021,90.911644,90.32083,-89.99204,235.13911
7097,13,3,5,309495.0,9762455.0,1215.0,0.75,87.20363,89.26699,90.32083,-96.46262,250.33963
7098,14,3,5,309505.0,9762455.0,1215.0,0.25,87.51146,88.92337,90.32083,-128.33934,283.93585
7114,2,4,5,309385.0,9762465.0,1215.0,0.125,86.88896,86.20353,83.474,-138.7599,294.55377
7115,3,4,5,309395.0,9762465.0,1215.0,0.25,86.88893,86.267815,83.474,-138.75827,294.5505
7116,4,4,5,309405.0,9762465.0,1215.0,0.375,88.80067,86.682,83.8602,-100.23976,256.0349
7117,5,4,5,309415.0,9762465.0,1215.0,0.5,88.79375,86.73593,83.8602,-100.006714,255.56653
7118,6,4,5,309425.0,9762465.0,1215.0,0.5,88.450615,86.58315,83.8602,-96.5752,248.43134
7119,7,4,5,309435.0,9762465.0,1215.0,0.5,87.76185,85.8061,83.8602,-76.69681,184.3937
7120,8,4,5,309445.0,9762465.0,1215.0,0.5,88.25031,86.515175,83.8602,-89.15696,229.61537
7121,9,4,5,309455.0,9762465.0,1215.0,0.75,89.29969,87.690926,83.8602,-99.0655,253.85243
7122,10,4,5,309465.0,9762465.0,1215.0,1.0,89.32981,88.88118,89.1572,-99.88264,255.51775
7123,11,4,5,309475.0,9762465.0,1215.0,1.0,89.28784,89.63464,92.22086,-96.12465,251.41446
7124,12,4,5,309485.0,9762465.0,1215.0,1.0,89.29007,89.98223,90.32083,-95.97521,251.11028
7125,13,4,5,309495.0,9762465.0,1215.0,1.0,89.26383,90.4217,90.32083,-98.07504,253.67021
7126,14,4,5,309505.0,9762465.0,1215.0,0.5,86.98209,88.41779,90.32083,-103.79793,259.58
7142,2,5,5,309385.0,9762475.0,1215.0,0.125,86.88445,86.000755,83.474,-138.49783,294.02795
7143,3,5,5,309395.0,9762475.0,1215.0,0.375,88.59997,86.29252,83.474,-103.728874,259.32562
7144,4,5,5,309405.0,9762475.0,1215.0,0.5,88.797935,86.50384,83.474,-100.178246,255.91168
7145,5,5,5,309415.0,9762475.0,1215.0,0.5,88.794785,86.67341,83.8602,-100.06057,255.6752
7146,6,5,5,309425.0,9762475.0,1215.0,0.5,88.72126,86.57912,83.8602,-98.01108,251.36945
7147,7,5,5,309435.0,9762475.0,1215.0,0.5,88.13388,86.15459,83.8602,-88.7256,227.13564
7148,8,5,5,309445.0,9762475.0,1215.0,0.5,88.35833,86.53577,83.8602,-93.97374,242.22139
7149,9,5,5,309455.0,9762475.0,1215.0,0.75,88.53654,87.022125,83.8602,-99.37549,254.48792
7150,10,5,5,309465.0,9762475.0,1215.0,1.0,89.328705,88.495926,83.8602,-100.002914,255.75864
7151,11,5,5,309475.0,9762475.0,1215.0,1.0,89.28221,89.15652,89.1572,-96.607574,252.38785
7152,12,5,5,309485.0,9762475.0,1215.0,1.0,89.282394,89.57273,90.32083,-96.60363,252.37997
7153,13,5,5,309495.0,9762475.0,1215.0,1.0,89.28217,89.75413,90.32083,-96.625984,252.42471
7154,14,5,5,309505.0,9762475.0,1215.0,0.75,89.158615,89.73203,90.32083,-94.81714,250.63222
7155,15,5,5,309515.0,9762475.0,1215.0,0.25,87.507286,88.13956,90.32083,-128.56116,284.3803
7171,3,6,5,309395.0,9762485.0,1215.0,0.25,88.53967,85.9053,83.474,-102.41448,256.5805
7172,4,6,5,309405.0,9762485.0,1215.0,0.5,88.59288,86.28164,83.474,-103.57272,259.00912
7173,5,6,5,309415.0,9762485.0,1215.0,0.5,88.798,86.638016,83.8602,-100.17169,255.89865
7174,6,6,5,309425.0,9762485.0,1215.0,0.625,88.78884,86.766495,83.8602,-99.90415,255.35873
7175,7,6,5,309435.0,9762485.0,1215.0,0.625,88.76633,86.7701,83.8602,-99.27962,254.07594
7176,8,6,5,309445.0,9762485.0,1215.0,0.5,88.60502,86.93483,83.8602,-99.38224,254.49614
7177,9,6,5,309455.0,9762485.0,1215.0,0.75,88.55066,87.23113,83.8602,-99.919174,255.5905
7178,10,6,5,309465.0,9762485.0,1215.0,1.0,88.74201,87.68862,83.8602,-96.630104,252.43277
7179,11,6,5,309475.0,9762485.0,1215.0,1.0,89.281906,88.98609,89.1572,-96.64358,252.45988
7180,12,6,5,309485.0,9762485.0,1215.0,1.0,89.28195,89.38613,89.1572,-96.64454,252.46179
7181,13,6,5,309495.0,9762485.0,1215.0,1.0,89.28194,89.62491,90.32083,-96.64577,252.46426
7182,14,6,5,309505.0,9762485.0,1215.0,1.0,89.28193,89.758705,90.32083,-96.64682,252.46638
7183,15,6,5,309515.0,9762485.0,1215.0,0.625,87.173805,87.98364,90.32083,-117.58714,273.40704
7184,16,6,5,309525.0,9762485.0,1215.0,0.125,86.88947,87.71806,90.32083,-122.68005,278.5001
7199,3,7,5,309395.0,9762495.0,1215.0,0.125,86.86093,85.526146,83.474,-93.7243,246.10103
7200,4,7,5,309405.0,9762495.0,1215.0,0.375,88.58114,86.183754,83.474,-103.316444,258.4838
7201,5,7,5,309415.0,9762495.0,1215.0,0.5,88.606155,86.664635,83.474,-103.88023,259.6302
7202,6,7,5,309425.0,9762495.0,1215.0,0.75,88.80019,86.97123,83.8602,-100.227684,256.01074
7203,7,7,5,309435.0,9762495.0,1215.0,0.75,88.79924,87.151985,83.8602,-100.19845,255.95215
7204,8,7,5,309445.0,9762495.0,1215.0,0.5,88.799805,87.354095,83.8602,-100.21286,255.98103
7205,9,7,5,309455.0,9762495.0,1215.0,0.75,88.62649,87.65115,83.8602,-100.05386,255.85709
7206,10,7,5,309465.0,9762495.0,1215.0,1.0,88.7424,88.041084,83.8602,-96.64459,252.46173
7207,11,7,5,309475.0,9762495.0,1215.0,1.0,88.74247,88.33167,83.8602,-96.647,252.46657
7208,12,7,5,309485.0,9762495.0,1215.0,1.0,89.28192,89.46814,89.1572,-96.64712,252.46696
7209,13,7,5,309495.0,9762495.0,1215.0,1.0,89.28192,89.69943,89.1572,-96.6472,252.46713
7210,14,7,5,309505.0,9762495.0,1215.0,1.0,89.28193,89.843414,90.32083,-96.64727,252.46725
7211,15,7,5,309515.0,9762495.0,1215.0,0.875,87.27992,88.18458,90.32083,-120.407104,276.22714
7212,16,7,5,309525.0,9762495.0,1215.0,0.375,87.173805,88.08293,90.32083,-117.58726,273.4073
7228,4,8,5,309405.0,9762505.0,1215.0,0.25,87.3335,86.16611,83.474,-103.45235,258.97937
7229,5,8,5,309415.0,9762505.0,1215.0,0.5,87.34119,86.53832,83.474,-103.70581,259.48993
7230,6,8,5,309425.0,9762505.0,1215.0,0.75,88.608696,87.267395,83.474,-103.94462,259.75912
7231,7,8,5,309435.0,9762505.0,1215.0,0.75,88.60876,87.59835,83.8602,-103.94568,259.76123
7232,8,8,5,309445.0,9762505.0,1215.0,0.5,88.80137,87.92112,83.8602,-100.26119,256.0778
7233,9,8,5,309455.0,9762505.0,1215.0,0.625,88.801445,88.25547,83.8602,-100.26319,256.0818
7234,10,8,5,309465.0,9762505.0,1215.0,0.875,88.81222,88.69431,83.8602,-96.650406,252.47011
7235,11,8,5,309475.0,9762505.0,1215.0,1.0,88.74248,88.913124,83.8602,-96.6474,252.46738
7236,12,8,5,309485.0,9762505.0,1215.0,1.0,88.56022,88.91035,89.1572,-94.81558,250.63562
7237,13,8,5,309495.0,9762505.0,1215.0,1.0,89.28193,89.99001,89.1572,-96.6473,252.46733
7238,14,8,5,309505.0,9762505.0,1215.0,1.0,89.28192,90.08933,89.1572,-96.6473,252.46735
7239,15,8,5,309515.0,9762505.0,1215.0,1.0,87.27992,88.47894,90.32083,-120.40712,276.22714
7240,16,8,5,309525.0,9762505.0,1215.0,0.625,87.20968,88.41347,90.32083,-95.02792,250.84796
7241,17,8,5,309535.0,9762505.0,1215.0,0.125,87.00479,88.07905,90.32083,-93.285355,249.1054
7256,4,9,5,309405.0,9762515.0,1215.0,0.25,87.34079,86.41971,83.474,-103.690926,259.46014
7257,5,9,5,309415.0,9762515.0,1215.0,0.5,87.341934,86.75551,83.474,-103.73272,259.54382
7258,6,9,5,309425.0,9762515.0,1215.0,0.75,87.34212,87.15927,83.474,-103.74048,259.55933
7259,7,9,5,309435.0,9762515.0,1215.0,0.875,87.34215,87.608284,83.8602,-103.7413,259.56097
7260,8,9,5,309445.0,9762515.0,1215.0,0.625,87.67167,88.29212,83.8602,-96.439064,252.25883
7261,9,9,5,309455.0,9762515.0,1215.0,0.5,88.80148,89.14244,93.74,-100.26435,256.08408
7262,10,9,5,309465.0,9762515.0,1215.0,0.75,88.8015,89.505516,93.74,-100.26431,256.08405
7263,11,9,5,309475.0,9762515.0,1215.0,1.0,88.81224,89.84518,93.74,-96.65049,252.47026
7264,12,9,5,309485.0,9762515.0,1215.0,1.0,87.53126,89.35586,93.74,-88.52674,244.34666
7265,13,9,5,309495.0,9762515.0,1215.0,1.0,87.91603,89.3755,93.74,-94.64209,250.46208
7266,14,9,5,309505.0,9762515.0,1215.0,0.875,88.62397,90.10166,93.74,-96.467064,252.2871
7267,15,9,5,309515.0,9762515.0,1215.0,0.75,87.190796,88.73009,93.1024,-93.28035,249.10039
7268,16,9,5,309525.0,9762515.0,1215.0,0.625,87.19079,88.6396,93.1024,-93.28036,249.10039
7269,17,9,5,309535.0,9762515.0,1215.0,0.375,87.00479,88.25259,93.1024,-93.285355,249.1054
7270,18,9,5,309545.0,9762515.0,1215.0,0.125,87.00479,88.14702,93.1024,-93.285355,249.1054
7284,4,10,5,309405.0,9762525.0,1215.0,0.25,84.67984,85.22528,83.474,-99.82007,255.63484
7285,5,10,5,309415.0,9762525.0,1215.0,0.5,84.67982,85.098076,83.474,-99.82404,255.64282
7286,6,10,5,309425.0,9762525.0,1215.0,0.75,87.34214,87.4807,83.474,-103.74143,259.56125
7287,7,10,5,309435.0,9762525.0,1215.0,1.0,87.34217,88.09921,93.74,-103.74149,259.5614
7288,8,10,5,309445.0,9762525.0,1215.0,0.75,87.3422,88.810715,93.74,-103.74092,259.5602
7289,9,10,5,309455.0,9762525.0,1215.0,0.5,87.3423,89.50914,93.74,-103.73918,259.55676
7290,10,10,5,309465.0,9762525.0,1215.0,0.75,86.95447,89.94648,93.74,-96.255714,252.0716
7291,11,10,5,309475.0,9762525.0,1215.0,1.0,88.15539,90.50264,93.74,-96.46634,252.2822
7292,12,10,5,309485.0,9762525.0,1215.0,1.0,87.785,90.38019,93.74,-97.9207,253.73909
7293,13,10,5,309495.0,9762525.0,1215.0,0.875,87.91607,90.09209,93.74,-94.64166,250.46124
7294,14,10,5,309505.0,9762525.0,1215.0,0.625,88.62398,90.47495,93.74,-96.46699,252.28696
7295,15,10,5,309515.0,9762525.0,1215.0,0.5,87.190796,89.256966,93.74,-93.28034,249.10039
7296,16,10,5,309525.0,9762525.0,1215.0,0.5,87.1908,89.003235,93.1024,-93.28035,249.10039
7297,17,10,5,309535.0,9762525.0,1215.0,0.5,90.20028,90.607605,93.1024,-96.46204,252.28209
7298,18,10,5,309545.0,9762525.0,1215.0,0.25,90.0081,90.01719,93.1024,-96.467384,252.28743
7312,4,11,5,309405.0,9762535.0,1215.0,0.125,84.35644,84.85807,83.474,-103.735245,259.5548
7313,5,11,5,309415.0,9762535.0,1215.0,0.375,84.35643,84.70335,83.474,-103.73554,259.5554
7314,6,11,5,309425.0,9762535.0,1215.0,0.625,84.35643,84.5424,93.74,-103.73556,259.55545
7315,7,11,5,309435.0,9762535.0,1215.0,0.875,87.34221,88.55367,93.74,-103.74066,259.5597
7316,8,11,5,309445.0,9762535.0,1215.0,0.875,87.3426,89.57045,93.74,-103.7344,259.54718
7317,9,11,5,309455.0,9762535.0,1215.0,0.625,87.34421,90.54925,93.74,-103.70815,259.49466
7318,10,11,5,309465.0,9762535.0,1215.0,0.75,87.34666,91.208466,93.74,-103.66859,259.41537
7319,11,11,5,309475.0,9762535.0,1215.0,1.0,87.90615,91.49345,93.74,-103.68007,259.43835
7320,12,11,5,309485.0,9762535.0,1215.0,0.875,87.78612,91.3218,93.74,-97.902626,253.70293
7321,13,11,5,309495.0,9762535.0,1215.0,0.625,87.785126,90.959885,93.74,-97.91874,253.73517
7322,14,11,5,309505.0,9762535.0,1215.0,0.5,87.91606,90.43257,93.74,-94.64165,250.4612
7323,15,11,5,309515.0,9762535.0,1215.0,0.5,87.1908,89.78621,93.74,-93.280304,249.1003
7324,16,11,5,309525.0,9762535.0,1215.0,0.5,90.20028,90.966644,93.74,-96.46204,252.28207
7325,17,11,5,309535.0,9762535.0,1215.0,0.5,90.20029,90.537025,93.1024,-96.46204,252.28209
7326,18,11,5,309545.0,9762535.0,1215.0,0.375,90.09694,90.15907,93.1024,-99.86656,255.6866
7327,19,11,5,309555.0,9762535.0,1215.0,0.125,89.88904,89.57489,87.37,-99.87218,255.69221
