BHID,FROM,TO,_len,caco3,_acum,azmm,dipm,xm,ym,zm,azmb,dipb,xb,yb,zb,azme,dipe,xe,ye,ze,BHIDint,Domain
GL11DH1,39.0,42.0,3.0,89.84333333333332,269.53,135.0,79.99999237060547,309507.9729090035,9762676.027090907,1264.1152869462967,135.0,80.00001525878906,309507.7887273729,9762676.211272538,1265.5924985408783,135.0,79.99999237060547,309508.1570908427,9762675.842909068,1262.638075351715,4,1
GL11DH1,42.0,45.0,3.0,89.74833333333333,269.245,135.0,79.9999771118164,309508.34127281606,9762675.65872708,1261.1608637571335,135.0,79.99999237060547,309508.1570908427,9762675.842909068,1262.638075351715,135.0,79.99999237060547,309508.5254547894,9762675.474545091,1259.6836521625519,4,1
GL11DH1,45.0,48.0,3.0,91.23666666666666,273.71,135.0,79.99999237060547,309508.7096366286,9762675.290363252,1258.2064405679703,135.0,79.99999237060547,309508.5254547894,9762675.474545091,1259.6836521625519,135.0,79.99999237060547,309508.89381846786,9762675.106181413,1256.7292289733887,4,1
GL11DH1,48.0,51.0,3.0,90.53000000000002,271.59000000000003,135.0,79.99999237060547,309509.0780003071,9762674.921999574,1255.252017378807,135.0,79.99999237060547,309508.89381846786,9762675.106181413,1256.7292289733887,135.0,79.99999237060547,309509.2621821463,9762674.737817734,1253.7748057842255,4,1
GL11DH1,51.0,54.0,3.0,92.03666666666665,276.10999999999996,135.0,79.99999237060547,309509.44636398554,9762674.553635895,1252.2975941896439,135.0,79.99999237060547,309509.2621821463,9762674.737817734,1253.7748057842255,135.0,79.99999237060547,309509.63054582477,9762674.369454056,1250.8203825950623,4,1
GL11DH1,54.0,57.0,3.0,51.10786666666669,153.32360000000006,135.0,79.99999237060547,309509.814727664,9762674.185272217,1249.3431710004807,135.0,79.99999237060547,309509.63054582477,9762674.369454056,1250.8203825950623,135.0,79.99999237060547,309509.9989095032,9762674.001090378,1247.865959405899,4,1
GL11DH1,57.0,60.0,3.0,0.0,0.0,135.0,79.99999237060547,309510.18309134245,9762673.816908538,1246.3887478113174,135.0,79.99999237060547,309509.9989095032,9762674.001090378,1247.865959405899,135.0,79.99999237060547,309510.3672731817,9762673.6327267,1244.9115362167358,4,0
GL11DH2,0.0,3.0,3.0,0.0,0.0,135.0,79.99999237060547,309531.1841816306,9762645.81581837,1301.5227884054184,135.0,80.00001525878906,309531.0,9762646.0,1303.0,135.0,79.99999237060547,309531.36836346984,9762645.63163653,1300.0455768108368,5,0
GL11DH2,3.0,6.0,3.0,0.0,0.0,135.0,79.99999237060547,309531.55254530907,9762645.447454691,1298.5683652162552,135.0,79.99999237060547,309531.36836346984,9762645.63163653,1300.0455768108368,135.0,79.99999237060547,309531.7367271483,9762645.263272852,1297.0911536216736,5,0
GL11DH2,6.0,9.0,3.0,0.0,0.0,135.0,79.99999237060547,309531.9209089875,9762645.079091012,1295.613942027092,135.0,79.99999237060547,309531.7367271483,9762645.263272852,1297.0911536216736,135.0,79.99999237060547,309532.10509082675,9762644.894909173,1294.1367304325104,5,0
GL11DH2,9.0,12.0,3.0,0.0,0.0,135.0,79.99999237060547,309532.289272666,9762644.710727334,1292.6595188379288,135.0,79.99999237060547,309532.10509082675,9762644.894909173,1294.1367304325104,135.0,79.99999237060547,309532.4734545052,9762644.526545495,1291.1823072433472,5,0
GL11DH2,12.0,15.0,3.0,0.0,0.0,135.0,79.99999237060547,309532.65763634443,9762644.342363656,1289.7050956487656,135.0,79.99999237060547,309532.4734545052,9762644.526545495,1291.1823072433472,135.0,79.99999237060547,309532.84181818366,9762644.158181816,1288.227884054184,5,0
GL11DH2,15.0,18.0,3.0,0.0,0.0,135.0,79.9999771118164,309533.026000157,9762643.973999828,1286.7506724596024,135.0,79.99999237060547,309532.84181818366,9762644.158181816,1288.227884054184,135.0,79.99999237060547,309533.21018213034,9762643.78981784,1285.2734608650208,5,0
GL11DH2,18.0,21.0,3.0,0.0,0.0,135.0,79.99999237060547,309533.39436396956,9762643.605636,1283.7962492704391,135.0,79.99999237060547,309533.21018213034,9762643.78981784,1285.2734608650208,135.0,80.00001525878906,309533.5785456002,9762643.42145437,1282.3190376758575,5,0
GL11DH2,21.0,24.0,3.0,0.0,0.0,135.0,79.99999237060547,309533.7627272308,9762643.23727274,1280.841826081276,135.0,80.00001525878906,309533.5785456002,9762643.42145437,1282.3190376758575,135.0,79.99999237060547,309533.94690907,9762643.0530909,1279.3646144866943,5,0
GL11DH2,24.0,27.0,3.0,0.0,0.0,135.0,79.9999771118164,309534.13109104335,9762642.868908912,1277.8874028921127,135.0,79.99999237060547,309533.94690907,9762643.0530909,1279.3646144866943,135.0,79.99999237060547,309534.3152730167,9762642.684726924,1276.4101912975311,5,0
GL11DH2,27.0,30.0,3.0,0.0,0.0,135.0,79.99999237060547,309534.4994548559,9762642.500545084,1274.9329797029495,135.0,79.99999237060547,309534.3152730167,9762642.684726924,1276.4101912975311,135.0,80.00001525878906,309534.68363648653,9762642.316363454,1273.455768108368,5,0
GL11DH2,30.0,33.0,3.0,0.0,0.0,135.0,79.99999237060547,309534.86781811714,9762642.132181823,1271.9785565137863,135.0,80.00001525878906,309534.68363648653,9762642.316363454,1273.455768108368,135.0,79.99999237060547,309535.05199995637,9762641.947999984,1270.5013449192047,5,0
GL11DH2,33.0,36.0,3.0,0.0,0.0,135.0,79.9999771118164,309535.2361819297,9762641.763817996,1269.024133324623,135.0,79.99999237060547,309535.05199995637,9762641.947999984,1270.5013449192047,135.0,79.99999237060547,309535.42036390305,9762641.579636008,1267.5469217300415,5,0
GL11DH2,36.0,39.0,3.0,0.0,0.0,135.0,79.99999237060547,309535.6045457423,9762641.395454168,1266.06971013546,135.0,79.99999237060547,309535.42036390305,9762641.579636008,1267.5469217300415,135.0,80.00001525878906,309535.7887273729,9762641.211272538,1264.5924985408783,5,0
GL11DH2,39.0,42.0,3.0,0.0,0.0,135.0,79.99999237060547,309535.9729090035,9762641.027090907,1263.1152869462967,135.0,80.00001525878906,309535.7887273729,9762641.211272538,1264.5924985408783,135.0,79.99999237060547,309536.1570908427,9762640.842909068,1261.638075351715,5,0
GL11DH2,42.0,45.0,3.0,41.851199999999935,125.5535999999998,135.0,79.9999771118164,309536.34127281606,9762640.65872708,1260.1608637571335,135.0,79.99999237060547,309536.1570908427,9762640.842909068,1261.638075351715,135.0,79.99999237060547,309536.5254547894,9762640.474545091,1258.6836521625519,5,0
GL11DH2,45.0,48.0,3.0,90.13,270.39,135.0,79.99999237060547,309536.7096366286,9762640.290363252,1257.2064405679703,135.0,79.99999237060547,309536.5254547894,9762640.474545091,1258.6836521625519,135.0,79.99999237060547,309536.89381846786,9762640.106181413,1255.7292289733887,5,1
GL11DH2,48.0,51.0,3.0,91.78233333333333,275.347,135.0,79.99999237060547,309537.0780003071,9762639.921999574,1254.252017378807,135.0,79.99999237060547,309536.89381846786,9762640.106181413,1255.7292289733887,135.0,79.99999237060547,309537.2621821463,9762639.737817734,1252.7748057842255,5,1
GL11DH2,51.0,54.0,3.0,91.646,274.938,135.0,79.99999237060547,309537.44636398554,9762639.553635895,1251.2975941896439,135.0,79.99999237060547,309537.2621821463,9762639.737817734,1252.7748057842255,135.0,79.99999237060547,309537.63054582477,9762639.369454056,1249.8203825950623,5,1
GL11DH2,54.0,57.0,3.0,92.38999999999999,277.16999999999996,135.0,79.99999237060547,309537.814727664,9762639.185272217,1248.3431710004807,135.0,79.99999237060547,309537.63054582477,9762639.369454056,1249.8203825950623,135.0,79.99999237060547,309537.9989095032,9762639.001090378,1246.865959405899,5,1
GL11DH2,57.0,60.0,3.0,91.49000000000001,274.47,135.0,79.99999237060547,309538.18309134245,9762638.816908538,1245.3887478113174,135.0,79.99999237060547,309537.9989095032,9762639.001090378,1246.865959405899,135.0,80.00001525878906,309538.36727297306,9762638.632726908,1243.9115362167358,5,1
GL11DH2,60.0,63.0,3.0,91.37799999999999,274.13399999999996,135.0,79.99999237060547,309538.5514546037,9762638.448545277,1242.4343246221542,135.0,80.00001525878906,309538.36727297306,9762638.632726908,1243.9115362167358,135.0,79.99999237060547,309538.7356364429,9762638.264363438,1240.9571130275726,5,1
GL11DH2,63.0,66.0,3.0,89.87266666666665,269.61799999999994,135.0,79.99999237060547,309538.9198182821,9762638.080181599,1239.479901432991,135.0,79.99999237060547,309538.7356364429,9762638.264363438,1240.9571130275726,135.0,79.99999237060547,309539.10400012136,9762637.89599976,1238.0026898384094,5,1
GL11DH2,66.0,69.0,3.0,87.39,262.17,135.0,79.99999237060547,309539.2881819606,9762637.71181792,1236.5254782438278,135.0,79.99999237060547,309539.10400012136,9762637.89599976,1238.0026898384094,135.0,79.99999237060547,309539.4723637998,9762637.527636081,1235.0482666492462,5,1
GL11DH2,69.0,72.0,3.0,89.399,268.197,135.0,79.99999237060547,309539.65654563904,9762637.343454242,1233.5710550546646,135.0,79.99999237060547,309539.4723637998,9762637.527636081,1235.0482666492462,135.0,79.99999237060547,309539.84072747827,9762637.159272403,1232.093843460083,5,1
GL11DH2,72.0,75.0,3.0,89.85666666666667,269.57,135.0,79.99999237060547,309540.0249093175,9762636.975090563,1230.6166318655014,135.0,79.99999237060547,309539.84072747827,9762637.159272403,1232.093843460083,135.0,79.99999237060547,309540.2090911567,9762636.790908724,1229.1394202709198,5,1
GL11DH2,75.0,78.0,3.0,86.58999999999999,259.77,135.0,79.9999771118164,309540.39327313006,9762636.606726736,1227.6622086763382,135.0,79.99999237060547,309540.2090911567,9762636.790908724,1229.1394202709198,135.0,79.99999237060547,309540.5774551034,9762636.422544748,1226.1849970817566,5,1
GL11DH2,78.0,81.0,3.0,91.04899999999999,273.147,135.0,79.99999237060547,309540.7616369426,9762636.238362908,1224.707785487175,135.0,79.99999237060547,309540.5774551034,9762636.422544748,1226.1849970817566,135.0,79.99999237060547,309540.94581878185,9762636.05418107,1223.2305738925934,5,1
GL11DH3,0.0,3.0,3.0,0.0,0.0,135.0,79.99999237060547,309457.1841816306,9762701.81581837,1304.5227884054184,135.0,80.00001525878906,309457.0,9762702.0,1306.0,135.0,79.99999237060547,309457.36836346984,9762701.63163653,1303.0455768108368,6,0
GL11DH3,3.0,6.0,3.0,0.0,0.0,135.0,79.99999237060547,309457.55254530907,9762701.447454691,1301.5683652162552,135.0,79.99999237060547,309457.36836346984,9762701.63163653,1303.0455768108368,135.0,79.99999237060547,309457.7367271483,9762701.263272852,1300.0911536216736,6,0
GL11DH3,6.0,9.0,3.0,0.0,0.0,135.0,79.99999237060547,309457.9209089875,9762701.079091012,1298.613942027092,135.0,79.99999237060547,309457.7367271483,9762701.263272852,1300.0911536216736,135.0,79.99999237060547,309458.10509082675,9762700.894909173,1297.1367304325104,6,0
GL11DH3,9.0,12.0,3.0,62.06013333333336,186.18040000000008,135.0,79.99999237060547,309458.289272666,9762700.710727334,1295.6595188379288,135.0,79.99999237060547,309458.10509082675,9762700.894909173,1297.1367304325104,135.0,79.99999237060547,309458.4734545052,9762700.526545495,1294.1823072433472,6,1
GL11DH3,12.0,15.0,3.0,94.34999999999998,283.04999999999995,135.0,79.99999237060547,309458.65763634443,9762700.342363656,1292.7050956487656,135.0,79.99999237060547,309458.4734545052,9762700.526545495,1294.1823072433472,135.0,79.99999237060547,309458.84181818366,9762700.158181816,1291.227884054184,6,1
GL11DH3,15.0,18.0,3.0,95.2308,285.6924,135.0,79.9999771118164,309459.026000157,9762699.973999828,1289.7506724596024,135.0,79.99999237060547,309458.84181818366,9762700.158181816,1291.227884054184,135.0,79.99999237060547,309459.21018213034,9762699.78981784,1288.2734608650208,6,1
GL11DH3,18.0,21.0,3.0,89.23559999999999,267.7068,135.0,79.99999237060547,309459.39436396956,9762699.605636,1286.7962492704391,135.0,79.99999237060547,309459.21018213034,9762699.78981784,1288.2734608650208,135.0,80.00001525878906,309459.5785456002,9762699.42145437,1285.3190376758575,6,1
GL11DH3,21.0,24.0,3.0,87.99,263.96999999999997,135.0,79.99999237060547,309459.7627272308,9762699.23727274,1283.841826081276,135.0,80.00001525878906,309459.5785456002,9762699.42145437,1285.3190376758575,135.0,79.99999237060547,309459.94690907,9762699.0530909,1282.3646144866943,6,1
GL11DH3,24.0,27.0,3.0,91.75,275.25,135.0,79.9999771118164,309460.13109104335,9762698.868908912,1280.8874028921127,135.0,79.99999237060547,309459.94690907,9762699.0530909,1282.3646144866943,135.0,79.99999237060547,309460.3152730167,9762698.684726924,1279.4101912975311,6,1
GL11DH3,27.0,30.0,3.0,91.27,273.81,135.0,79.99999237060547,309460.4994548559,9762698.500545084,1277.9329797029495,135.0,79.99999237060547,309460.3152730167,9762698.684726924,1279.4101912975311,135.0,80.00001525878906,309460.68363648653,9762698.316363454,1276.455768108368,6,1
GL11DH3,30.0,33.0,3.0,39.595600000000005,118.78680000000001,135.0,79.99999237060547,309460.86781811714,9762698.132181823,1274.9785565137863,135.0,80.00001525878906,309460.68363648653,9762698.316363454,1276.455768108368,135.0,79.99999237060547,309461.05199995637,9762697.947999984,1273.5013449192047,6,1
GL11DH3,33.0,36.0,3.0,48.64786666666668,145.94360000000003,135.0,79.9999771118164,309461.2361819297,9762697.763817996,1272.024133324623,135.0,79.99999237060547,309461.05199995637,9762697.947999984,1273.5013449192047,135.0,79.99999237060547,309461.42036390305,9762697.579636008,1270.5469217300415,6,1
GL11DH3,36.0,39.0,3.0,41.52866666666662,124.58599999999987,135.0,79.99999237060547,309461.6045457423,9762697.395454168,1269.06971013546,135.0,79.99999237060547,309461.42036390305,9762697.579636008,1270.5469217300415,135.0,80.00001525878906,309461.7887273729,9762697.211272538,1267.5924985408783,6,1
GL11DH3,39.0,42.0,3.0,0.0,0.0,135.0,80.00001525878906,309461.9729087949,9762697.027091116,1266.1152868270874,135.0,80.00001525878906,309461.7887273729,9762697.211272538,1267.5924985408783,135.0,79.99999237060547,309462.1570904255,9762696.842909485,1264.6380752325058,6,1
GL11DH3,42.0,45.0,3.0,47.62160000000009,142.8648000000003,135.0,79.99999237060547,309462.3412722647,9762696.658727646,1263.1608636379242,135.0,79.99999237060547,309462.1570904255,9762696.842909485,1264.6380752325058,135.0,79.99999237060547,309462.52545410395,9762696.474545807,1261.6836520433426,6,1
GL11DH3,45.0,48.0,3.0,92.50999999999999,277.53,135.0,79.99999237060547,309462.7096359432,9762696.290363967,1260.206440448761,135.0,79.99999237060547,309462.52545410395,9762696.474545807,1261.6836520433426,135.0,79.99999237060547,309462.8938177824,9762696.106182128,1258.7292288541794,6,1
GL11DH3,48.0,51.0,3.0,91.46999999999998,274.40999999999997,135.0,79.99999237060547,309463.07799962163,9762695.922000289,1257.2520172595978,135.0,79.99999237060547,309462.8938177824,9762696.106182128,1258.7292288541794,135.0,79.99999237060547,309463.26218146086,9762695.73781845,1255.7748056650162,6,1
GL11DH3,51.0,54.0,2.6300000000000026,91.99,241.93370000000021,135.0,79.99999237060547,309463.4463633001,9762695.55363661,1254.2975940704346,135.0,79.99999237060547,309463.26218146086,9762695.73781845,1255.7748056650162,135.0,80.0,309463.6305450648,9762695.369454846,1252.820382475853,6,1
GL11DH4,0.0,3.0,3.0,0.0,0.0,135.0,79.99999237060547,309573.1841816306,9762619.81581837,1299.5227884054184,135.0,80.00001525878906,309573.0,9762620.0,1301.0,135.0,79.99999237060547,309573.36836346984,9762619.63163653,1298.0455768108368,7,0
GL11DH4,3.0,6.0,3.0,0.0,0.0,135.0,79.99999237060547,309573.55254530907,9762619.447454691,1296.5683652162552,135.0,79.99999237060547,309573.36836346984,9762619.63163653,1298.0455768108368,135.0,79.99999237060547,309573.7367271483,9762619.263272852,1295.0911536216736,7,0
GL11DH4,6.0,9.0,3.0,0.0,0.0,135.0,79.99999237060547,309573.9209089875,9762619.079091012,1293.613942027092,135.0,79.99999237060547,309573.7367271483,9762619.263272852,1295.0911536216736,135.0,79.99999237060547,309574.10509082675,9762618.894909173,1292.1367304325104,7,0
GL11DH4,9.0,12.0,3.0,0.0,0.0,135.0,79.99999237060547,309574.289272666,9762618.710727334,1290.6595188379288,135.0,79.99999237060547,309574.10509082675,9762618.894909173,1292.1367304325104,135.0,79.99999237060547,309574.4734545052,9762618.526545495,1289.1823072433472,7,0
GL11DH4,12.0,15.0,3.0,0.0,0.0,135.0,79.99999237060547,309574.65763634443,9762618.342363656,1287.7050956487656,135.0,79.99999237060547,309574.4734545052,9762618.526545495,1289.1823072433472,135.0,79.99999237060547,309574.84181818366,9762618.158181816,1286.227884054184,7,0
GL11DH4,15.0,18.0,3.0,0.0,0.0,135.0,79.9999771118164,309575.026000157,9762617.973999828,1284.7506724596024,135.0,79.99999237060547,309574.84181818366,9762618.158181816,1286.227884054184,135.0,79.99999237060547,309575.21018213034,9762617.78981784,1283.2734608650208,7,0
GL11DH4,18.0,21.0,3.0,0.0,0.0,135.0,79.99999237060547,309575.39436396956,9762617.605636,1281.7962492704391,135.0,79.99999237060547,309575.21018213034,9762617.78981784,1283.2734608650208,135.0,80.00001525878906,309575.5785456002,9762617.42145437,1280.3190376758575,7,0
GL11DH4,21.0,24.0,3.0,0.0,0.0,135.0,79.99999237060547,309575.7627272308,9762617.23727274,1278.841826081276,135.0,80.00001525878906,309575.5785456002,9762617.42145437,1280.3190376758575,135.0,79.99999237060547,309575.94690907,9762617.0530909,1277.3646144866943,7,0
GL11DH4,24.0,27.0,3.0,0.0,0.0,135.0,79.9999771118164,309576.13109104335,9762616.868908912,1275.8874028921127,135.0,79.99999237060547,309575.94690907,9762617.0530909,1277.3646144866943,135.0,79.99999237060547,309576.3152730167,9762616.684726924,1274.4101912975311,7,0
GL11DH4,27.0,30.0,3.0,0.0,0.0,135.0,79.99999237060547,309576.4994548559,9762616.500545084,1272.9329797029495,135.0,79.99999237060547,309576.3152730167,9762616.684726924,1274.4101912975311,135.0,80.00001525878906,309576.68363648653,9762616.316363454,1271.455768108368,7,0
GL11DH4,30.0,33.0,3.0,0.0,0.0,135.0,79.99999237060547,309576.86781811714,9762616.132181823,1269.9785565137863,135.0,80.00001525878906,309576.68363648653,9762616.316363454,1271.455768108368,135.0,79.99999237060547,309577.05199995637,9762615.947999984,1268.5013449192047,7,0
GL11DH4,33.0,36.0,3.0,0.0,0.0,135.0,79.9999771118164,309577.2361819297,9762615.763817996,1267.024133324623,135.0,79.99999237060547,309577.05199995637,9762615.947999984,1268.5013449192047,135.0,79.99999237060547,309577.42036390305,9762615.579636008,1265.5469217300415,7,0
GL11DH4,36.0,39.0,3.0,0.0,0.0,135.0,79.99999237060547,309577.6045457423,9762615.395454168,1264.06971013546,135.0,79.99999237060547,309577.42036390305,9762615.579636008,1265.5469217300415,135.0,80.00001525878906,309577.7887273729,9762615.211272538,1262.5924985408783,7,0
GL11DH4,39.0,42.0,3.0,0.0,0.0,135.0,79.99999237060547,309577.9729090035,9762615.027090907,1261.1152869462967,135.0,80.00001525878906,309577.7887273729,9762615.211272538,1262.5924985408783,135.0,79.99999237060547,309578.1570908427,9762614.842909068,1259.638075351715,7,0
GL11DH4,42.0,45.0,3.0,0.0,0.0,135.0,79.9999771118164,309578.34127281606,9762614.65872708,1258.1608637571335,135.0,79.99999237060547,309578.1570908427,9762614.842909068,1259.638075351715,135.0,79.99999237060547,309578.5254547894,9762614.474545091,1256.6836521625519,7,0
GL11DH4,45.0,48.0,3.0,0.0,0.0,135.0,79.99999237060547,309578.7096366286,9762614.290363252,1255.2064405679703,135.0,79.99999237060547,309578.5254547894,9762614.474545091,1256.6836521625519,135.0,79.99999237060547,309578.89381846786,9762614.106181413,1253.7292289733887,7,0
GL11DH4,48.0,51.0,3.0,0.0,0.0,135.0,79.99999237060547,309579.0780003071,9762613.921999574,1252.252017378807,135.0,79.99999237060547,309578.89381846786,9762614.106181413,1253.7292289733887,135.0,79.99999237060547,309579.2621821463,9762613.737817734,1250.7748057842255,7,0
GL11DH4,51.0,54.0,3.0,0.0,0.0,135.0,79.99999237060547,309579.44636398554,9762613.553635895,1249.2975941896439,135.0,79.99999237060547,309579.2621821463,9762613.737817734,1250.7748057842255,135.0,79.99999237060547,309579.63054582477,9762613.369454056,1247.8203825950623,7,0
GL11DH4,54.0,57.0,3.0,0.0,0.0,135.0,79.99999237060547,309579.814727664,9762613.185272217,1246.3431710004807,135.0,79.99999237060547,309579.63054582477,9762613.369454056,1247.8203825950623,135.0,79.99999237060547,309579.9989095032,9762613.001090378,1244.865959405899,7,0
GL11DH4,57.0,60.0,3.0,0.0,0.0,135.0,79.99999237060547,309580.18309134245,9762612.816908538,1243.3887478113174,135.0,79.99999237060547,309579.9989095032,9762613.001090378,1244.865959405899,135.0,80.00001525878906,309580.36727297306,9762612.632726908,1241.9115362167358,7,0
GL11DH4,60.0,63.0,3.0,0.0,0.0,135.0,79.99999237060547,309580.5514546037,9762612.448545277,1240.4343246221542,135.0,80.00001525878906,309580.36727297306,9762612.632726908,1241.9115362167358,135.0,79.99999237060547,309580.7356364429,9762612.264363438,1238.9571130275726,7,0
GL11DH4,63.0,66.0,3.0,0.0,0.0,135.0,79.99999237060547,309580.9198182821,9762612.080181599,1237.479901432991,135.0,79.99999237060547,309580.7356364429,9762612.264363438,1238.9571130275726,135.0,79.99999237060547,309581.10400012136,9762611.89599976,1236.0026898384094,7,0
GL11DH4,66.0,69.0,3.0,0.0,0.0,135.0,79.99999237060547,309581.2881819606,9762611.71181792,1234.5254782438278,135.0,79.99999237060547,309581.10400012136,9762611.89599976,1236.0026898384094,135.0,79.99999237060547,309581.4723637998,9762611.527636081,1233.0482666492462,7,0
GL11DH4,69.0,72.0,3.0,0.0,0.0,135.0,79.99999237060547,309581.65654563904,9762611.343454242,1231.5710550546646,135.0,79.99999237060547,309581.4723637998,9762611.527636081,1233.0482666492462,135.0,79.99999237060547,309581.84072747827,9762611.159272403,1230.093843460083,7,0
GL11DH4,72.0,75.0,3.0,0.0,0.0,135.0,79.99999237060547,309582.0249093175,9762610.975090563,1228.6166318655014,135.0,79.99999237060547,309581.84072747827,9762611.159272403,1230.093843460083,135.0,79.99999237060547,309582.2090911567,9762610.790908724,1227.1394202709198,7,0
GL11DH4,75.0,78.0,3.0,0.0,0.0,135.0,79.9999771118164,309582.39327313006,9762610.606726736,1225.6622086763382,135.0,79.99999237060547,309582.2090911567,9762610.790908724,1227.1394202709198,135.0,79.99999237060547,309582.5774551034,9762610.422544748,1224.1849970817566,7,0
GL11DH4,78.0,81.0,3.0,0.0,0.0,135.0,79.99999237060547,309582.7616369426,9762610.238362908,1222.707785487175,135.0,79.99999237060547,309582.5774551034,9762610.422544748,1224.1849970817566,135.0,80.00001525878906,309582.94581857324,9762610.054181278,1221.2305738925934,7,0
GL11DH4,81.0,84.0,3.0,0.0,0.0,135.0,79.99999237060547,309583.13000020385,9762609.869999647,1219.7533622980118,135.0,80.00001525878906,309582.94581857324,9762610.054181278,1221.2305738925934,135.0,79.99999237060547,309583.3141820431,9762609.685817808,1218.2761507034302,7,0
GL11DH4,84.0,87.0,3.0,0.0,0.0,135.0,79.9999771118164,309583.4983640164,9762609.50163582,1216.7989391088486,135.0,79.99999237060547,309583.3141820431,9762609.685817808,1218.2761507034302,135.0,79.99999237060547,309583.68254598975,9762609.317453831,1215.321727514267,7,0
GL11DH4,87.0,90.0,3.0,0.0,0.0,135.0,79.99999237060547,309583.866727829,9762609.133271992,1213.8445159196854,135.0,79.99999237060547,309583.68254598975,9762609.317453831,1215.321727514267,135.0,80.00001525878906,309584.0509094596,9762608.949090362,1212.3673043251038,7,0
GL11DH4,90.0,93.0,3.0,0.0,0.0,135.0,79.99999237060547,309584.2350910902,9762608.764908731,1210.8900927305222,135.0,80.00001525878906,309584.0509094596,9762608.949090362,1212.3673043251038,135.0,79.99999237060547,309584.41927292943,9762608.580726892,1209.4128811359406,7,0
GL11DH4,93.0,96.0,3.0,1.456166666666584,4.368499999999752,135.0,79.9999771118164,309584.60345490277,9762608.396544904,1207.935669541359,135.0,79.99999237060547,309584.41927292943,9762608.580726892,1209.4128811359406,135.0,79.99999237060547,309584.7876368761,9762608.212362915,1206.4584579467773,7,0
GL11DH4,96.0,99.0,3.0,87.37,262.11,135.0,79.99999237060547,309584.97181871533,9762608.028181076,1204.9812463521957,135.0,79.99999237060547,309584.7876368761,9762608.212362915,1206.4584579467773,135.0,80.00001525878906,309585.15600034595,9762607.843999445,1203.5040347576141,7,1
GL11DH4,99.0,102.0,3.0,86.69850000000001,260.0955,135.0,79.99999237060547,309585.34018197656,9762607.659817815,1202.0268231630325,135.0,80.00001525878906,309585.15600034595,9762607.843999445,1203.5040347576141,135.0,79.99999237060547,309585.5243638158,9762607.475635976,1200.549611568451,7,1
GL11DH4,102.0,105.0,3.0,86.52333333333333,259.57,135.0,79.9999771118164,309585.7085457891,9762607.291453987,1199.0723999738693,135.0,79.99999237060547,309585.5243638158,9762607.475635976,1200.549611568451,135.0,79.99999237060547,309585.89272776246,9762607.107272,1197.5951883792877,7,1
GL11DH4,105.0,108.0,3.0,87.1932,261.5796,135.0,79.99999237060547,309586.0769096017,9762606.92309016,1196.1179767847061,135.0,79.99999237060547,309585.89272776246,9762607.107272,1197.5951883792877,135.0,79.99999237060547,309586.2610914409,9762606.73890832,1194.6407651901245,7,1
GL11DH4,108.0,111.0,3.0,88.34613333333334,265.0384,135.0,79.99999237060547,309586.44527328014,9762606.554726481,1193.163553595543,135.0,79.99999237060547,309586.2610914409,9762606.73890832,1194.6407651901245,135.0,79.99999237060547,309586.6294551194,9762606.370544642,1191.6863420009613,7,1
GL11DH4,111.0,114.0,3.0,89.84586666666667,269.5376,135.0,79.99999237060547,309586.8136369586,9762606.186362803,1190.2091304063797,135.0,79.99999237060547,309586.6294551194,9762606.370544642,1191.6863420009613,135.0,79.99999237060547,309586.9978187978,9762606.002180964,1188.731918811798,7,1
GL11DH4,114.0,117.0,3.0,91.2056,273.6168,135.0,79.99999237060547,309587.18200063705,9762605.817999125,1187.2547072172165,135.0,79.99999237060547,309586.9978187978,9762606.002180964,1188.731918811798,135.0,79.99999237060547,309587.3661824763,9762605.633817285,1185.777495622635,7,1
GL11DH4,117.0,120.0,3.0,91.6816,275.0448,135.0,79.99999237060547,309587.5503643155,9762605.449635446,1184.3002840280533,135.0,79.99999237060547,309587.3661824763,9762605.633817285,1185.777495622635,135.0,80.00001525878906,309587.7345459461,9762605.265453815,1182.8230724334717,7,1
GL11DH4,120.0,123.0,3.0,91.05173333333335,273.15520000000004,135.0,79.99999237060547,309587.91872757673,9762605.081272185,1181.34586083889,135.0,80.00001525878906,309587.7345459461,9762605.265453815,1182.8230724334717,135.0,79.99999237060547,309588.10290941596,9762604.897090346,1179.8686492443085,7,1
GL11DH4,123.0,126.0,3.0,91.1952,273.5856,135.0,79.99999237060547,309588.2870912552,9762604.712908506,1178.3914376497269,135.0,79.99999237060547,309588.10290941596,9762604.897090346,1179.8686492443085,135.0,79.99999237060547,309588.4712730944,9762604.528726667,1176.9142260551453,7,1
GL11DH4,126.0,129.0,3.0,90.88013333333333,272.6404,135.0,79.99999237060547,309588.65545493364,9762604.344544828,1175.4370144605637,135.0,79.99999237060547,309588.4712730944,9762604.528726667,1176.9142260551453,135.0,79.99999237060547,309588.8396367729,9762604.160362989,1173.959802865982,7,1
GL11DH4,129.0,132.0,3.0,92.12360000000001,276.37080000000003,135.0,79.99999237060547,309589.0238186121,9762603.97618115,1172.4825912714005,135.0,79.99999237060547,309588.8396367729,9762604.160362989,1173.959802865982,135.0,79.99999237060547,309589.2080004513,9762603.79199931,1171.0053796768188,7,1
GL11DH4,132.0,135.0,3.0,91.015,273.045,135.0,79.99999237060547,309589.39218229055,9762603.607817471,1169.5281680822372,135.0,79.99999237060547,309589.2080004513,9762603.79199931,1171.0053796768188,135.0,79.99999237060547,309589.5763641298,9762603.423635632,1168.0509564876556,7,1
